dataset_id,site_name,site_property,value
Moore_2019,site_34,soil_P,0.2067294
Moore_2019,site_34,soil_pH,6.52
Moore_2019,site_34,soil_Sand,57.7064361
Moore_2019,site_34,soil_Silt,24.3281562
Moore_2019,site_34,soil_TOC,8.7217036
Moore_2019,site_35,latitude (deg),-27.65899
Moore_2019,site_35,longitude (deg),151.63045
Moore_2019,site_35,site_elevation,571
Moore_2019,site_35,site_name,site_35
Moore_2019,site_35,soil_Clay,28.4711688
Moore_2019,site_35,soil_conductivity,0.15052
Moore_2019,site_35,soil_K,0.2920774
Moore_2019,site_35,soil_N,0.612241
Moore_2019,site_35,soil_P,0.1433655
Moore_2019,site_35,soil_pH,6.16
Moore_2019,site_35,soil_Sand,49.8454907
Moore_2019,site_35,soil_Silt,21.6833405
Moore_2019,site_35,soil_TOC,4.952168
Moore_2019,site_40,latitude (deg),-17.38766
Moore_2019,site_40,longitude (deg),145.33763
Moore_2019,site_40,site_elevation,999
Moore_2019,site_40,site_name,site_40
Moore_2019,site_40,soil_Clay,14.8353757
Moore_2019,site_40,soil_conductivity,0.035934
Moore_2019,site_40,soil_K,1.46553
Moore_2019,site_40,soil_N,0.1564229
Moore_2019,site_40,soil_P,0.0310917
Moore_2019,site_40,soil_pH,5.92
Moore_2019,site_40,soil_Sand,55.8842775
Moore_2019,site_40,soil_Silt,29.2803468
Moore_2019,site_40,soil_TOC,3.7593561
Moore_2019,site_41,latitude (deg),NA
Moore_2019,site_41,longitude (deg),NA
Moore_2019,site_41,site_elevation,NA
Moore_2019,site_41,site_name,site_41
Moore_2019,site_41,soil_Clay,NA
Moore_2019,site_41,soil_conductivity,NA
Moore_2019,site_41,soil_K,NA
Moore_2019,site_41,soil_N,NA
Moore_2019,site_41,soil_P,NA
Moore_2019,site_41,soil_pH,NA
Moore_2019,site_41,soil_Sand,NA
Moore_2019,site_41,soil_Silt,NA
Moore_2019,site_41,soil_TOC,NA
Moore_2019,site_42,latitude (deg),-17.38746
Moore_2019,site_42,longitude (deg),145.33856
Moore_2019,site_42,site_elevation,1026
Moore_2019,site_42,site_name,site_42
Moore_2019,site_42,soil_Clay,11.9729993
Moore_2019,site_42,soil_conductivity,0.040068
Moore_2019,site_42,soil_K,1.3986581
Moore_2019,site_42,soil_N,0.1101241
Moore_2019,site_42,soil_P,0.0161741
Moore_2019,site_42,soil_pH,5
Moore_2019,site_42,soil_Sand,55.6410189
Moore_2019,site_42,soil_Silt,32.3859818
Moore_2019,site_42,soil_TOC,3.6465911
Moore_2019,site_43,latitude (deg),-16.96219
Moore_2019,site_43,longitude (deg),144.31473
Moore_2019,site_43,site_elevation,269
Moore_2019,site_43,site_name,site_43
Moore_2019,site_43,soil_Clay,11.1088546
Moore_2019,site_43,soil_conductivity,0.019928
Moore_2019,site_43,soil_K,0.7857367
Moore_2019,site_43,soil_N,0.0923046
Moore_2019,site_43,soil_P,0.0131344
Moore_2019,site_43,soil_pH,5.49
Moore_2019,site_43,soil_Sand,65.0864569
Moore_2019,site_43,soil_Silt,23.8046885
Moore_2019,site_43,soil_TOC,1.865595
Moore_2019,site_44,latitude (deg),-16.96205
Moore_2019,site_44,longitude (deg),144.31447
Moore_2019,site_44,site_elevation,269
Moore_2019,site_44,site_name,site_44
Moore_2019,site_44,soil_Clay,11.1061469
Moore_2019,site_44,soil_conductivity,0.012084
Moore_2019,site_44,soil_K,1.1838869
Moore_2019,site_44,soil_N,0.1017243
Moore_2019,site_44,soil_P,0.0085053
Moore_2019,site_44,soil_pH,5.35
Moore_2019,site_44,soil_Sand,61.1284857
Moore_2019,site_44,soil_Silt,27.7653674
Moore_2019,site_44,soil_TOC,1.4245874
Moore_2019,site_45,latitude (deg),-17.19103
Moore_2019,site_45,longitude (deg),144.54868
Moore_2019,site_45,site_elevation,422
Moore_2019,site_45,site_name,site_45
Moore_2019,site_45,soil_Clay,18.8671377
Moore_2019,site_45,soil_conductivity,0.034662
Moore_2019,site_45,soil_K,0.1414606
Moore_2019,site_45,soil_N,0.0781009
Moore_2019,site_45,soil_P,0.0248198
Moore_2019,site_45,soil_pH,6.06
Moore_2019,site_45,soil_Sand,67.3755744
Moore_2019,site_45,soil_Silt,13.7572879
Moore_2019,site_45,soil_TOC,1.8527233
Moore_2019,site_46,latitude (deg),-17.41847
Moore_2019,site_46,longitude (deg),145.06569
Moore_2019,site_46,site_elevation,569
Moore_2019,site_46,site_name,site_46
Moore_2019,site_46,soil_Clay,11.079043
Moore_2019,site_46,soil_conductivity,0.012826
Moore_2019,site_46,soil_K,1.2750794
Moore_2019,site_46,soil_N,0.0627606
Moore_2019,site_46,soil_P,0.0099205
Moore_2019,site_46,soil_pH,5.45
Moore_2019,site_46,soil_Sand,79.0289544
Moore_2019,site_46,soil_Silt,9.8920027
Moore_2019,site_46,soil_TOC,2.215663
Moore_2019,site_47,latitude (deg),-17.41806
Moore_2019,site_47,longitude (deg),145.06576
Moore_2019,site_47,site_elevation,569
Moore_2019,site_47,site_name,site_47
Moore_2019,site_47,soil_Clay,11.0630667
Moore_2019,site_47,soil_conductivity,0.020246
Moore_2019,site_47,soil_K,1.465425
Moore_2019,site_47,soil_N,0.0825255
Moore_2019,site_47,soil_P,0.0120839
Moore_2019,site_47,soil_pH,5.53
Moore_2019,site_47,soil_Sand,79.0591951
Moore_2019,site_47,soil_Silt,9.8777382
Moore_2019,site_47,soil_TOC,1.8442695
Moore_2019,site_48,latitude (deg),-17.39505
Moore_2019,site_48,longitude (deg),145.22595
Moore_2019,site_48,site_elevation,762
Moore_2019,site_48,site_name,site_48
Moore_2019,site_48,soil_Clay,9.0698436
Moore_2019,site_48,soil_conductivity,0.12084
Moore_2019,site_48,soil_K,0.8286631
Moore_2019,site_48,soil_N,0.6992463
Moore_2019,site_48,soil_P,0.0157558
Moore_2019,site_48,soil_pH,5.46
Moore_2019,site_48,soil_Sand,77.1282204
Moore_2019,site_48,soil_Silt,13.801936
Moore_2019,site_48,soil_TOC,2.4053026
Moore_2019,site_49,latitude (deg),-17.1058056
Moore_2019,site_49,longitude (deg),145.4332778
Moore_2019,site_49,site_elevation,569
Moore_2019,site_49,site_name,site_49
Moore_2019,site_49,soil_Clay,36.3455385
Moore_2019,site_49,soil_conductivity,0.39962
Moore_2019,site_49,soil_K,0.1150363
Moore_2019,site_49,soil_N,1.8392908
Moore_2019,site_49,soil_P,0.0430804
Moore_2019,site_49,soil_pH,5.59
Moore_2019,site_49,soil_Sand,45.5768376
Moore_2019,site_49,soil_Silt,18.0776239
Moore_2019,site_49,soil_TOC,2.8605089
Moore_2019,Tabletop_1,latitude (deg),-19.39593
Moore_2019,Tabletop_1,longitude (deg),146.46538
Moore_2019,Tabletop_1,site_elevation,406
Moore_2019,Tabletop_1,site_name,site_19
Moore_2019,Tabletop_1,soil_Clay,15.950696
Moore_2019,Tabletop_1,soil_conductivity,0.027454
Moore_2019,Tabletop_1,soil_K,0.2637111
Moore_2019,Tabletop_1,soil_N,1.044181
Moore_2019,Tabletop_1,soil_P,0.0340501
Moore_2019,Tabletop_1,soil_pH,5.54
Moore_2019,Tabletop_1,soil_Sand,65.3416975
Moore_2019,Tabletop_1,soil_Silt,18.7076065
Moore_2019,Tabletop_1,soil_TOC,2.3408167
Moore_2019,Tabletop_2,latitude (deg),-19.35504
Moore_2019,Tabletop_2,longitude (deg),146.42174
Moore_2019,Tabletop_2,site_elevation,394
Moore_2019,Tabletop_2,site_name,site_20
Moore_2019,Tabletop_2,soil_Clay,NA
Moore_2019,Tabletop_2,soil_conductivity,NA
Moore_2019,Tabletop_2,soil_K,NA
Moore_2019,Tabletop_2,soil_N,NA
Moore_2019,Tabletop_2,soil_P,NA
Moore_2019,Tabletop_2,soil_pH,NA
Moore_2019,Tabletop_2,soil_Sand,NA
Moore_2019,Tabletop_2,soil_Silt,NA
Moore_2019,Tabletop_2,soil_TOC,NA
Moore_2019,Taravale_1_01,latitude (deg),-19.12686
Moore_2019,Taravale_1_01,longitude (deg),146.07923
Moore_2019,Taravale_1_01,site_elevation,710
Moore_2019,Taravale_1_01,site_name,site_1
Moore_2019,Taravale_1_01,soil_Clay,10.1307592
Moore_2019,Taravale_1_01,soil_conductivity,0.021094
Moore_2019,Taravale_1_01,soil_K,0.4041557
Moore_2019,Taravale_1_01,soil_N,0.8054948
Moore_2019,Taravale_1_01,soil_P,0.0054705
Moore_2019,Taravale_1_01,soil_pH,4.85
Moore_2019,Taravale_1_01,soil_Sand,61.066102
Moore_2019,Taravale_1_01,soil_Silt,28.8031388
Moore_2019,Taravale_1_01,soil_TOC,1.6274747
Moore_2019,Taravale_1_02,latitude (deg),-19.12686
Moore_2019,Taravale_1_02,longitude (deg),146.07923
Moore_2019,Taravale_1_02,site_elevation,710
Moore_2019,Taravale_1_02,site_name,site_2
Moore_2019,Taravale_1_02,soil_Clay,10.0781234
Moore_2019,Taravale_1_02,soil_conductivity,0.024486
Moore_2019,Taravale_1_02,soil_K,0.3845637
Moore_2019,Taravale_1_02,soil_N,0.830439
Moore_2019,Taravale_1_02,soil_P,0.0084378
Moore_2019,Taravale_1_02,soil_pH,5.16
Moore_2019,Taravale_1_02,soil_Sand,57.3161834
Moore_2019,Taravale_1_02,soil_Silt,32.6056932
Moore_2019,Taravale_1_02,soil_TOC,2.516056
Moore_2019,Taravale_1_08,latitude (deg),-19.12686
Moore_2019,Taravale_1_08,longitude (deg),146.07923
Moore_2019,Taravale_1_08,site_elevation,710
Moore_2019,Taravale_1_08,site_name,site_8
Moore_2019,Taravale_1_08,soil_Clay,9.1463634
Moore_2019,Taravale_1_08,soil_conductivity,0.017172
Moore_2019,Taravale_1_08,soil_K,0.3682419
Moore_2019,Taravale_1_08,soil_N,0.4228878
Moore_2019,Taravale_1_08,soil_P,0.0054566
Moore_2019,Taravale_1_08,soil_pH,5.09
Moore_2019,Taravale_1_08,soil_Sand,61.0285384
Moore_2019,Taravale_1_08,soil_Silt,29.8250981
Moore_2019,Taravale_1_08,soil_TOC,1.5902292
Moore_2019,Taravale_1_09,latitude (deg),-19.1152
Moore_2019,Taravale_1_09,longitude (deg),146.10512
Moore_2019,Taravale_1_09,site_elevation,755
Moore_2019,Taravale_1_09,site_name,site_9
Moore_2019,Taravale_1_09,soil_Clay,15.0246154
Moore_2019,Taravale_1_09,soil_conductivity,0.02915
Moore_2019,Taravale_1_09,soil_K,0.467645
Moore_2019,Taravale_1_09,soil_N,1.0766556
Moore_2019,Taravale_1_09,soil_P,0.0072842
Moore_2019,Taravale_1_09,soil_pH,4.95
Moore_2019,Taravale_1_09,soil_Sand,63.2292308
Moore_2019,Taravale_1_09,soil_Silt,21.7461538
Moore_2019,Taravale_1_09,soil_TOC,3.7545158
Moore_2019,Taravale_2,latitude (deg),-19.1152
Moore_2019,Taravale_2,longitude (deg),146.10512
Moore_2019,Taravale_2,site_elevation,755
Moore_2019,Taravale_2,site_name,site_17
Moore_2019,Taravale_2,soil_Clay,15.0164773
Moore_2019,Taravale_2,soil_conductivity,0.02014
Moore_2019,Taravale_2,soil_K,0.5474573
Moore_2019,Taravale_2,soil_N,0.8021878
Moore_2019,Taravale_2,soil_P,0.0079841
Moore_2019,Taravale_2,soil_pH,4.45
Moore_2019,Taravale_2,soil_Sand,60.2853693
Moore_2019,Taravale_2,soil_Silt,24.6981534
Moore_2019,Taravale_2,soil_TOC,3.1570041
Moore_2019,Taravale_3,latitude (deg),-19.19092
Moore_2019,Taravale_3,longitude (deg),146.05164
Moore_2019,Taravale_3,site_elevation,689
Moore_2019,Taravale_3,site_name,site_18
Moore_2019,Taravale_3,soil_Clay,NA
Moore_2019,Taravale_3,soil_conductivity,NA
Moore_2019,Taravale_3,soil_K,NA
Moore_2019,Taravale_3,soil_N,NA
Moore_2019,Taravale_3,soil_P,NA
Moore_2019,Taravale_3,soil_pH,NA
Moore_2019,Taravale_3,soil_Sand,NA
Moore_2019,Taravale_3,soil_Silt,NA
Moore_2019,Taravale_3,soil_TOC,NA
Moore_2019,White Mountains,latitude (deg),-20.6340667
Moore_2019,White Mountains,longitude (deg),145.13605
Moore_2019,White Mountains,site_elevation,553
Moore_2019,White Mountains,site_name,site_57
Moore_2019,White Mountains,soil_Clay,19.0196326
Moore_2019,White Mountains,soil_conductivity,0.012402
Moore_2019,White Mountains,soil_K,0.0569461
Moore_2019,White Mountains,soil_N,0.4693408
Moore_2019,White Mountains,soil_P,0.0107215
Moore_2019,White Mountains,soil_pH,6.04
Moore_2019,White Mountains,soil_Sand,65.1306736
Moore_2019,White Mountains,soil_Silt,15.8496938
Moore_2019,White Mountains,soil_TOC,1.342362
Moore_2019_2,La Trobe University (Bundoora) Glasshouse,latitude (deg),-37.718
Moore_2019_2,La Trobe University (Bundoora) Glasshouse,longitude (deg),145.047
Morgan_2005,mallee,description,NA
Morgan_2005,mallee,latitude (deg),NA
Morgan_2005,mallee,longitude (deg),NA
Morgan_2005,mallee,rainfall,low
Morgan_2005,mallee,soil texture,coarse
Morgan_2005,olney,description,NA
Morgan_2005,olney,latitude (deg),NA
Morgan_2005,olney,longitude (deg),NA
Morgan_2005,olney,rainfall,high
Morgan_2005,olney,soil texture,fine
Morgan_2005,ourimbah,description,NA
Morgan_2005,ourimbah,latitude (deg),NA
Morgan_2005,ourimbah,longitude (deg),NA
Morgan_2005,ourimbah,rainfall,high
Morgan_2005,ourimbah,soil texture,coarse
Morgan_2005,woodland,description,NA
Morgan_2005,woodland,latitude (deg),NA
Morgan_2005,woodland,longitude (deg),NA
Morgan_2005,woodland,rainfall,low
Morgan_2005,woodland,soil texture,fine
Morgan_2011_1,Victoria,description,"This data comes from a wide variety of sites and systems across Vicroria including Wimmera woodlands near Natimuk, Yellow Gum woodlands in western Victoria,Red Gum woodlands on the Dundas Tablelands, snowgum woodlands in Alpine National Park, coastal grassy woodlands at Wilsons Promontory National Park."
Morgan_2011_1,Victoria,latitude (deg),NA
Morgan_2011_1,Victoria,longitude (deg),NA
Morgan_2011_2,Victoria,description,"These data come from multiple native temperate tussock grasslands  dominated by Themeda triandra across the Victorian Volcanic Plain, western Victoria (from Melbourne to Hamilton)"
Morgan_2011_2,Victoria,latitude (deg),NA
Morgan_2011_2,Victoria,longitude (deg),NA
Morgan_2014,Mt Nelse-Bogong High Plains-Mt Hotham,description,dataset collected between Mt Nelse-Bogong High Plains-Mt Hotham in Victoria
Morgan_2014,Mt Nelse-Bogong High Plains-Mt Hotham,latitude (deg),-36.87
Morgan_2014,Mt Nelse-Bogong High Plains-Mt Hotham,longitude (deg),147.32
Morgan_2014,Mt Nelse-Bogong High Plains-Mt Hotham,lat/lon notes,"lat/lon for location near Bogong High Plains Road given, but data more broadly collected between Mt Nelse-Bogong High Plains-Mt Hotham in Victoria"
Muir_2014,Bunyip SP / Kurth Kiln_45,latitude (deg),-37.9391833
Muir_2014,Bunyip SP / Kurth Kiln_45,longitude (deg),145.6141833
Muir_2014,Bunyip SP / Kurth Kiln_45,Location,Bunyip SP / Kurth Kiln
Muir_2014,Bunyip SP / Kurth Kiln_45,years since fire,45
Muir_2014,Dandenong Ranges NP_22,latitude (deg),-37.8497667
Muir_2014,Dandenong Ranges NP_22,longitude (deg),145.3994667
Muir_2014,Dandenong Ranges NP_22,Location,Dandenong Ranges NP
Muir_2014,Dandenong Ranges NP_22,years since fire,22
Muir_2014,Dandenong Ranges NP_23,latitude (deg),-37.8479667
Muir_2014,Dandenong Ranges NP_23,longitude (deg),145.39385
Muir_2014,Dandenong Ranges NP_23,Location,Dandenong Ranges NP
Muir_2014,Dandenong Ranges NP_23,years since fire,23
Muir_2014,Dandenong Ranges NP_45a,latitude (deg),-37.837
Muir_2014,Dandenong Ranges NP_45a,longitude (deg),145.3965333
Muir_2014,Dandenong Ranges NP_45a,Location,Dandenong Ranges NP
Muir_2014,Dandenong Ranges NP_45a,years since fire,45
Muir_2014,Dandenong Ranges NP_45b,latitude (deg),-37.8447167
Muir_2014,Dandenong Ranges NP_45b,longitude (deg),145.3500667
Muir_2014,Dandenong Ranges NP_45b,Location,Dandenong Ranges NP
Muir_2014,Dandenong Ranges NP_45b,years since fire,45
Munroe_2019,no site data,latitude (deg),NA
Munroe_2019,no site data,longitude (deg),NA
Munroe_2019,site_at_-12.739_deg_lat_132.34_deg_long,latitude (deg),-12.739225
Munroe_2019,site_at_-12.739_deg_lat_132.34_deg_long,longitude (deg),132.3403361
Munroe_2019,site_at_-12.82_deg_lat_132.793_deg_long,latitude (deg),-12.820425
Munroe_2019,site_at_-12.82_deg_lat_132.793_deg_long,longitude (deg),132.7934528
Munroe_2019,site_at_-13.14_deg_lat_130.796_deg_long,latitude (deg),-13.1398327
Munroe_2019,site_at_-13.14_deg_lat_130.796_deg_long,longitude (deg),130.7956871
Munroe_2019,site_at_-13.158_deg_lat_130.778_deg_long,latitude (deg),-13.15835
Munroe_2019,site_at_-13.158_deg_lat_130.778_deg_long,longitude (deg),130.7779111
Munroe_2019,site_at_-13.517_deg_lat_132.457_deg_long,latitude (deg),-13.5169694
Munroe_2019,site_at_-13.517_deg_lat_132.457_deg_long,longitude (deg),132.4570583
Munroe_2019,site_at_-13.546_deg_lat_132.294_deg_long,latitude (deg),-13.5456111
Munroe_2019,site_at_-13.546_deg_lat_132.294_deg_long,longitude (deg),132.2943639
Munroe_2019,site_at_-13.557_deg_lat_132.27_deg_long,latitude (deg),-13.5572917
Munroe_2019,site_at_-13.557_deg_lat_132.27_deg_long,longitude (deg),132.2700917
Munroe_2019,site_at_-14.048_deg_lat_134.421_deg_long,latitude (deg),-14.0478639
Munroe_2019,site_at_-14.048_deg_lat_134.421_deg_long,longitude (deg),134.420675
Munroe_2019,site_at_-14.126_deg_lat_134.387_deg_long,latitude (deg),-14.1258556
Munroe_2019,site_at_-14.126_deg_lat_134.387_deg_long,longitude (deg),134.3866778
Munroe_2019,site_at_-14.135_deg_lat_134.378_deg_long,latitude (deg),-14.1348972
Munroe_2019,site_at_-14.135_deg_lat_134.378_deg_long,longitude (deg),134.3778333
Munroe_2019,site_at_-14.177_deg_lat_134.355_deg_long,latitude (deg),-14.1769611
Munroe_2019,site_at_-14.177_deg_lat_134.355_deg_long,longitude (deg),134.3554806
Munroe_2019,site_at_-14.677_deg_lat_133.882_deg_long,latitude (deg),-14.6768
Munroe_2019,site_at_-14.677_deg_lat_133.882_deg_long,longitude (deg),133.8822528
Munroe_2019,site_at_-14.78_deg_lat_132.891_deg_long,latitude (deg),-14.7799944
Munroe_2019,site_at_-14.78_deg_lat_132.891_deg_long,longitude (deg),132.8914611
Munroe_2019,site_at_-14.909_deg_lat_133.048_deg_long,latitude (deg),-14.9086444
Munroe_2019,site_at_-14.909_deg_lat_133.048_deg_long,longitude (deg),133.0477889
Munroe_2019,site_at_-15.538_deg_lat_135.409_deg_long,latitude (deg),-15.5381
Munroe_2019,site_at_-15.538_deg_lat_135.409_deg_long,longitude (deg),135.4090222
Munroe_2019,site_at_-15.809_deg_lat_135.406_deg_long,latitude (deg),-15.8091222
Munroe_2019,site_at_-15.809_deg_lat_135.406_deg_long,longitude (deg),135.4060694
Munroe_2019,site_at_-16.006_deg_lat_128.023_deg_long,latitude (deg),-16.0062611
Munroe_2019,site_at_-16.006_deg_lat_128.023_deg_long,longitude (deg),128.0233278
Munroe_2019,site_at_-16.63_deg_lat_133.271_deg_long,latitude (deg),-16.6302417
Munroe_2019,site_at_-16.63_deg_lat_133.271_deg_long,longitude (deg),133.2711583
Munroe_2019,site_at_-16.715_deg_lat_135.943_deg_long,latitude (deg),-16.7154028
Munroe_2019,site_at_-16.715_deg_lat_135.943_deg_long,longitude (deg),135.9429222
Munroe_2019,site_at_-16.824_deg_lat_135.83_deg_long,latitude (deg),-16.8238944
Munroe_2019,site_at_-16.824_deg_lat_135.83_deg_long,longitude (deg),135.8300389
Munroe_2019,site_at_-16.826_deg_lat_135.893_deg_long,latitude (deg),-16.8260028
Munroe_2019,site_at_-16.826_deg_lat_135.893_deg_long,longitude (deg),135.8932111
Munroe_2019,site_at_-16.847_deg_lat_143.158_deg_long,latitude (deg),-16.8471639
Munroe_2019,site_at_-16.847_deg_lat_143.158_deg_long,longitude (deg),143.1584611
Munroe_2019,site_at_-16.848_deg_lat_143.158_deg_long,latitude (deg),-16.8480583
Munroe_2019,site_at_-16.848_deg_lat_143.158_deg_long,longitude (deg),143.1575194
Munroe_2019,site_at_-17.002_deg_lat_140.994_deg_long,latitude (deg),-17.0021917
Munroe_2019,site_at_-17.002_deg_lat_140.994_deg_long,longitude (deg),140.9937028
Munroe_2019,site_at_-17.014_deg_lat_140.96_deg_long,latitude (deg),-17.0135583
Munroe_2019,site_at_-17.014_deg_lat_140.96_deg_long,longitude (deg),140.960225
Munroe_2019,site_at_-17.022_deg_lat_141.055_deg_long,latitude (deg),-17.0222389
Munroe_2019,site_at_-17.022_deg_lat_141.055_deg_long,longitude (deg),141.0554806
Munroe_2019,site_at_-17.221_deg_lat_137.26_deg_long,latitude (deg),-17.2208861
Munroe_2019,site_at_-17.221_deg_lat_137.26_deg_long,longitude (deg),137.2602583
Munroe_2019,site_at_-17.238_deg_lat_125.296_deg_long,latitude (deg),-17.2379694
Munroe_2019,site_at_-17.238_deg_lat_125.296_deg_long,longitude (deg),125.2955611
Munroe_2019,site_at_-17.283_deg_lat_133.424_deg_long,latitude (deg),-17.2829694
Munroe_2019,site_at_-17.283_deg_lat_133.424_deg_long,longitude (deg),133.4238944
Munroe_2019,site_at_-17.355_deg_lat_137.158_deg_long,latitude (deg),-17.3548972
Munroe_2019,site_at_-17.355_deg_lat_137.158_deg_long,longitude (deg),137.1579611
Munroe_2019,site_at_-17.358_deg_lat_133.439_deg_long,latitude (deg),-17.3582083
Munroe_2019,site_at_-17.358_deg_lat_133.439_deg_long,longitude (deg),133.4389333
Munroe_2019,site_at_-17.456_deg_lat_133.484_deg_long,latitude (deg),-17.4558472
Munroe_2019,site_at_-17.456_deg_lat_133.484_deg_long,longitude (deg),133.4835667
Munroe_2019,site_at_-17.521_deg_lat_133.523_deg_long,latitude (deg),-17.5213222
Munroe_2019,site_at_-17.521_deg_lat_133.523_deg_long,longitude (deg),133.5234889
Munroe_2019,site_at_-17.661_deg_lat_141.105_deg_long,latitude (deg),-17.6605389
Munroe_2019,site_at_-17.661_deg_lat_141.105_deg_long,longitude (deg),141.1054028
Munroe_2019,site_at_-17.752_deg_lat_136.939_deg_long,latitude (deg),-17.7517889
Munroe_2019,site_at_-17.752_deg_lat_136.939_deg_long,longitude (deg),136.9389
Munroe_2019,site_at_-17.896_deg_lat_137.012_deg_long,latitude (deg),-17.8959083
Munroe_2019,site_at_-17.896_deg_lat_137.012_deg_long,longitude (deg),137.011625
Munroe_2019,site_at_-17.896_deg_lat_137.072_deg_long,latitude (deg),-17.8957056
Munroe_2019,site_at_-17.896_deg_lat_137.072_deg_long,longitude (deg),137.0723639
Munroe_2019,site_at_-17.896_deg_lat_137.101_deg_long,latitude (deg),-17.8962778
Munroe_2019,site_at_-17.896_deg_lat_137.101_deg_long,longitude (deg),137.1006028
Munroe_2019,site_at_-18.072_deg_lat_133.635_deg_long,latitude (deg),-18.0724972
Munroe_2019,site_at_-18.072_deg_lat_133.635_deg_long,longitude (deg),133.6350222
Munroe_2019,site_at_-18.08_deg_lat_133.685_deg_long,latitude (deg),-18.0800417
